fishery_name,study_design,year,month,catch_area_code,angler_final,total_effort_hrs,n_strata,n_strata_estimated,prop_strata_estimated,n_completed_angler_trips,mean_trip_length,trip_length_source,n_donor_obs,n_trip_length_obs,mean_group_size,sd,total_trips_est,trip_expansion,prev_int_status,pe_period
Lower Chehalis salmon 2023,Standard,2023,10,317,boat,20926.49839185884,2,2,1,217,4.9145161751152076,month,217,217,2.046082949308756,2.170391138956684,4258.099403115359,estimated,partial,month
Lower Chehalis salmon 2023,Standard,2023,10,NA,bank,9055.029619941633,2,2,1,NA,2.7243935454545456,type_season,110,NA,1.309090909090909,1.831957853600363,3323.6863429842206,estimated_donor,partial,month
Lower Chehalis salmon 2023,Standard,2023,10,NA,boat,20926.49839185884,2,2,1,12,4.962500833333333,month,12,12,1.9166666666666667,2.0088962765678904,4216.9259199504095,estimated,partial,month
Lower Chehalis salmon 2023,Standard,2023,11,317,bank,2037.7255569580368,2,2,1,44,2.323105909090909,month,44,44,1.2045454545454546,1.6039489916312701,877.1556858358864,estimated,partial,month
Lower Chehalis salmon 2023,Standard,2023,11,317,boat,3139.6968699044955,2,2,1,24,4.699999583333334,month,24,24,2.2916666666666665,1.9557231547379297,668.0206698396684,estimated,partial,month
Lower Chehalis salmon 2023,Standard,2023,11,NA,bank,2037.7255569580368,2,2,1,NA,2.7243935454545456,type_season,110,NA,1.309090909090909,1.831957853600363,747.9556543355621,estimated_donor,partial,month
Lower Chehalis salmon 2023,Standard,2023,11,NA,boat,3139.6968699044955,2,2,1,10,3.948332,month,10,10,1.5,2.301347081630428,795.1957611225438,estimated,partial,month
Lower Chehalis salmon 2023,Standard,2023,12,317,bank,0,2,0,0,NA,2.7243935454545456,area_season,110,NA,1.309090909090909,1.831957853600363,0,zero_effort,partial,month
Lower Chehalis salmon 2023,Standard,2023,12,317,boat,0,2,0,0,NA,4.887572630434782,area_season,460,NA,2.0739130434782607,2.044173245039396,0,zero_effort,partial,month
Lower Chehalis salmon 2023,Standard,2023,12,NA,bank,0,2,0,0,NA,2.7243935454545456,type_season,110,NA,1.309090909090909,1.831957853600363,0,zero_effort,partial,month
Lower Chehalis salmon 2023,Standard,2023,12,NA,boat,0,2,0,0,NA,4.265555666666667,area_season,30,NA,1.8333333333333333,2.0838641785621173,0,zero_effort,partial,month
Nisqually salmon 2022,Standard,2022,7,786,bank,3540.699125425408,8,4,0.5,63,2.6224868253968254,month,63,63,1.4603174603174602,1.5230340646856804,1350.1303766853594,estimated,not_collected,month
Nisqually salmon 2022,Standard,2022,7,786,boat,89.3801685460509,8,4,0.5,4,5.525,month,4,4,1.25,1.0997076547579967,16.177406071683418,estimated,not_collected,month
Nisqually salmon 2022,Standard,2022,8,786,bank,12793.958372711679,8,4,0.5,814,3.120434189189189,month,814,814,1.2776412776412776,1.9884358035073406,4100.057106487495,estimated,not_collected,month
Nisqually salmon 2022,Standard,2022,8,786,boat,475.90831847890666,8,4,0.5,17,8.363725294117648,month,17,17,2.235294117647059,3.5812950542979523,56.90147652429727,estimated,not_collected,month
Nisqually salmon 2022,Standard,2022,9,786,bank,32705.3486520321,8,4,0.5,911,3.9417674204171242,month,911,911,1.3106476399560922,2.2768383983151375,8297.12795398039,estimated,not_collected,month
Nisqually salmon 2022,Standard,2022,9,786,boat,1010.8563907044298,8,4,0.5,15,6.440001333333333,month,15,15,2.2666666666666666,3.1882148057536313,156.96524556171363,estimated,not_collected,month
Nisqually salmon 2022,Standard,2022,10,786,bank,8623.013020187442,8,4,0.5,490,3.2528571632653063,month,490,490,1.3510204081632653,1.7870354710920027,2650.9042934831564,estimated,not_collected,month
Nisqually salmon 2022,Standard,2022,10,786,boat,650.9047930283224,8,4,0.5,23,6.727536521739131,month,23,23,2.782608695652174,2.0704308427531974,96.75232396361001,estimated,not_collected,month
Nisqually salmon 2022,Standard,2022,11,786,bank,335.47221108720123,8,4,0.5,5,2.233334,month,5,5,1,1.2608980816188118,150.21139296101757,estimated,not_collected,month
Nisqually salmon 2022,Standard,2022,11,786,boat,27.62918767507003,8,4,0.5,NA,7.044350677966102,area_season,59,NA,2.389830508474576,2.9127112931181753,3.9221766402815335,estimated_donor,not_collected,month
Nisqually salmon 2023,Standard,2023,7,786,bank,4428.859614794015,6,4,0.6666666666666666,124,2.007123870967742,month,124,124,1.5887096774193548,1.2257182369936066,2206.5701468931384,estimated,not_collected,month
Nisqually salmon 2023,Standard,2023,7,786,boat,357.31203703703704,6,4,0.6666666666666666,2,5.191665,month,2,2,2.5,4.537270869636284,68.82417048038289,estimated,not_collected,month
Nisqually salmon 2023,Standard,2023,8,786,bank,12833.88194874591,6,4,0.6666666666666666,634,3.037223974763407,month,634,634,1.3517350157728707,1.784199686790705,4225.530305102257,estimated,not_collected,month
Nisqually salmon 2023,Standard,2023,8,786,boat,988.0559116809117,6,4,0.6666666666666666,14,5.559522857142857,month,14,14,2.357142857142857,3.3565523491785174,177.7231494626307,estimated,not_collected,month
Nisqually salmon 2023,Standard,2023,9,786,bank,34456.515874364435,6,4,0.6666666666666666,1089,3.505280174471993,month,1089,1089,1.3434343434343434,2.0058674059176633,9829.889241180183,estimated,not_collected,month
Nisqually salmon 2023,Standard,2023,9,786,boat,1928.3088233024691,6,4,0.6666666666666666,25,7.914,month,25,25,2.68,2.5526387200682485,243.65792561315,estimated,not_collected,month
Nisqually salmon 2023,Standard,2023,10,786,bank,4815.027771236047,6,4,0.6666666666666666,215,2.963410651162791,month,215,215,1.2744186046511627,1.64866961089859,1624.8263700296527,estimated,not_collected,month
Nisqually salmon 2023,Standard,2023,10,786,boat,537.5253774928775,6,4,0.6666666666666666,15,7.594444666666667,month,15,15,2.533333333333333,2.68249463477793,70.77876014452636,estimated,not_collected,month
Nisqually salmon 2023,Standard,2023,11,786,bank,172.60801518509643,6,4,0.6666666666666666,5,2.066668,month,5,5,1.4,0.9502199306844705,83.51995346378636,estimated,not_collected,month
Nisqually salmon 2023,Standard,2023,11,786,boat,36.88535714285714,6,4,0.6666666666666666,NA,7.1425592857142854,area_season,56,NA,2.5535714285714284,2.9689658092724094,5.164165345694915,estimated_donor,not_collected,month
Nooksack fall salmon 2023,Standard,2023,11,794,bank,175.8469135802469,2,2,1,17,2.236275294117647,month,17,17,1.411764705882353,1.2679039208626852,78.6338399582551,estimated,collected,month
Nooksack fall salmon 2023,Standard,2023,11,794,boat,195.2989197530864,2,2,1,4,4.591665,month,4,4,1.75,1.3998335483073217,42.53335549372317,estimated,collected,month
Nooksack fall salmon 2024,Standard,2024,11,794,bank,2044.007942233187,4,4,1,10,2.934999,month,10,10,1.5,1.5592694645139291,696.425430548081,estimated,partial,month
Nooksack fall salmon 2024,Standard,2024,11,794,boat,361.7195833333333,4,4,1,2,4.725,month,2,2,2,1.520279579551077,76.55440917107583,estimated,partial,month
Puyallup Carbon salmon 2024,Standard,2024,8,802,bank,0,2,0,0,NA,3.1751872284644196,area_season,534,NA,1.5786516853932584,1.719138169118544,0,zero_effort,not_collected,month
Puyallup Carbon salmon 2024,Standard,2024,8,804,bank,62752.219561099286,4,4,1,1054,3.4438329601518025,month,1054,1054,1.5426944971537002,2.194715963317229,18221.621166647175,estimated,not_collected,month
Puyallup Carbon salmon 2024,Standard,2024,9,802,bank,23184.405449166887,2,2,1,368,3.2869565489130435,month,368,368,1.5869565217391304,1.797446177120777,7053.456625958042,estimated,not_collected,month
Puyallup Carbon salmon 2024,Standard,2024,9,804,bank,35979.13721676567,4,4,1,496,3.1550066129032257,month,496,496,1.3366935483870968,1.8853876530802074,11403.82307587552,estimated,not_collected,month
Puyallup Carbon salmon 2024,Standard,2024,10,802,bank,14139.924337318864,2,2,1,166,2.9274094578313252,month,166,166,1.5602409638554218,1.5070552422213914,4830.183321124459,estimated,not_collected,month
Puyallup Carbon salmon 2024,Standard,2024,10,804,bank,4459.980927416632,4,4,1,48,2.6395835416666666,month,48,48,1.5208333333333333,1.4646284490621104,1689.653256665081,estimated,not_collected,month
Puyallup Carbon salmon 2025,Standard,2025,8,804,bank,112964.08830739598,4,4,1,945,3.2801939682539683,month,945,945,1.7153439153439154,1.938701389419991,34438.234263178725,estimated,not_collected,month
Puyallup Carbon salmon 2025,Standard,2025,9,802,bank,26640.776030295234,2,2,1,263,3.4260456653992395,month,263,263,1.7642585551330798,2.0601482197144434,7775.954739701569,estimated,not_collected,month
Puyallup Carbon salmon 2025,Standard,2025,9,804,bank,108891.78444902164,4,4,1,885,2.9989641920903956,month,885,885,1.4700564971751413,1.6242396141614244,36309.798141710984,estimated,not_collected,month
Puyallup Carbon salmon 2025,Standard,2025,10,802,bank,17058.092298823285,2,2,1,144,2.696065,month,144,144,1.5625,1.734060582027012,6327.033027328082,estimated,not_collected,month
Puyallup Carbon salmon 2025,Standard,2025,10,804,bank,11350.888256872131,4,4,1,148,2.2740993243243244,month,148,148,1.4324324324324325,1.5075458914627464,4991.377524921732,estimated,not_collected,month
Puyallup_Carbon salmon 2022,Standard,2022,8,802,bank,0,2,0,0,NA,3.5057792879256966,area_season,323,NA,1.5789473684210527,2.11160014354701,0,zero_effort,not_collected,month
Puyallup_Carbon salmon 2022,Standard,2022,8,804,bank,47339.47875121566,4,4,1,656,3.5484755335365854,month,656,656,1.475609756097561,2.120554698749893,13340.793336127304,estimated,not_collected,month
Puyallup_Carbon salmon 2022,Standard,2022,9,802,bank,14358.333403262332,2,2,1,323,3.5057792879256966,month,323,323,1.5789473684210527,2.11160014354701,4095.6181847254525,estimated,not_collected,month
Puyallup_Carbon salmon 2022,Standard,2022,9,804,bank,45583.32689087821,4,4,1,1074,3.3466482216014897,month,1074,1074,1.3370577281191807,2.099924415844471,13620.591072779373,estimated,not_collected,month
Puyallup_Carbon salmon 2023,Standard,2023,8,802,bank,0,2,0,0,NA,3.009659071969697,area_season,528,NA,1.7708333333333333,1.6100276593863474,0,zero_effort,not_collected,month
Puyallup_Carbon salmon 2023,Standard,2023,8,804,bank,139747.36670565302,4,4,1,1129,3.5587687511071744,month,1129,1129,1.7015057573073515,2.082516066569471,39268.45953735431,estimated,not_collected,month
Puyallup_Carbon salmon 2023,Standard,2023,9,802,bank,31189.82378362573,2,2,1,364,3.162820576923077,month,364,364,1.835164835164835,1.6966253534202127,9861.395240437092,estimated,not_collected,month
Puyallup_Carbon salmon 2023,Standard,2023,9,804,bank,121503.32519137835,4,4,1,981,2.9693509887869523,month,981,981,1.601427115188583,1.6341711252684537,40919.152249163795,estimated,not_collected,month
Puyallup_Carbon salmon 2023,Standard,2023,10,802,bank,7079.630493421054,2,2,1,164,2.669715243902439,month,164,164,1.6280487804878048,1.3422887715018479,2651.82981952504,estimated,not_collected,month
Puyallup_Carbon salmon 2023,Standard,2023,10,804,bank,5443.505338084795,4,4,1,133,2.1110275939849625,month,133,133,1.518796992481203,1.1111958430203392,2578.604540080479,estimated,not_collected,month
Quillayute fall salmon 2022,Standard,2022,9,398,bank,302.3235132764973,2,1,0.5,NA,4.257843294117647,area_season,85,NA,1.6235294117647059,2.4166836300163537,71.00390793953534,estimated_donor,partial,month
Quillayute fall salmon 2022,Standard,2022,9,398,boat,0,2,1,0.5,NA,6.628472361111111,area_season,72,NA,2.4444444444444446,1.6014455028368335,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,9,400,bank,0,2,1,0.5,NA,5.4813729411764704,area_season,17,NA,1.7647058823529411,2.514374684799296,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,9,400,boat,0,2,1,0.5,NA,4.0333325,area_season,4,NA,2.25,0.4642781733239244,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,9,402,bank,355.5150150204343,2,1,0.5,NA,4.440702993197279,type_season,147,NA,1.8571428571428572,2.6383485167862046,80.05827355827408,estimated_donor,partial,month
Quillayute fall salmon 2022,Standard,2022,9,402,boat,0,2,1,0.5,NA,6.008335,area_season,2,NA,1.5,4.254428157161665,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,9,404,bank,4005.3740403739453,2,2,1,3,4.0722233333333335,month,3,3,2.3333333333333335,0.9295069282331002,983.5840798778911,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,9,404,boat,367.11555555555555,2,2,1,2,5.441665,month,2,2,1.5,0.12963388619493021,67.46382872807413,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,9,406,bank,355.5150150204343,2,1,0.5,NA,3.9006656,area_season,25,NA,1.96,2.8037572495582896,91.14214123364852,estimated_donor,partial,month
Quillayute fall salmon 2022,Standard,2022,9,406,boat,0,2,1,0.5,NA,6.467677575757576,area_season,33,NA,3,2.20542587179754,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,10,398,bank,107.12989803613198,2,1,0.5,1,5.25,month,1,1,1,2.4166836300163537,20.40569486402514,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,10,398,boat,0,2,1,0.5,NA,6.628472361111111,area_season,72,NA,2.4444444444444446,1.6014455028368335,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,10,400,bank,0,2,1,0.5,NA,5.4813729411764704,area_season,17,NA,1.7647058823529411,2.514374684799296,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,10,400,boat,0,2,1,0.5,NA,4.0333325,area_season,4,NA,2.25,0.4642781733239244,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,10,402,bank,0,2,1,0.5,NA,4.440702993197279,type_season,147,NA,1.8571428571428572,2.6383485167862046,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,10,402,boat,35.87333333333333,2,1,0.5,NA,6.008335,area_season,2,NA,1.5,4.254428157161665,5.970594737699101,estimated_donor,partial,month
Quillayute fall salmon 2022,Standard,2022,10,404,bank,590.5931332099806,2,1,0.5,7,5.992857142857143,month,7,7,3.857142857142857,3.8155001728201348,98.5495097132268,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,10,404,boat,241.685,2,1,0.5,1,2,month,1,1,2,1.8548646914000788,120.8425,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,10,406,bank,47.108676143772286,2,1,0.5,NA,3.9006656,area_season,25,NA,1.96,2.8037572495582896,12.077086573063912,estimated_donor,partial,month
Quillayute fall salmon 2022,Standard,2022,10,406,boat,96.07999999999998,2,1,0.5,1,5.68333,month,1,1,4,2.20542587179754,16.90558176280455,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,11,398,bank,724.1578217328172,2,2,1,28,4.658928214285714,month,28,28,1.4285714285714286,2.732164111805408,155.43442363252677,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,11,398,boat,1210.1467350088183,2,2,1,29,6.9212644827586205,month,29,29,2.7586206896551726,1.5410124036202077,174.84474665335833,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,11,400,bank,503.85580085321214,2,2,1,6,6.558333333333334,month,6,6,1.6666666666666667,2.1872298410973334,76.8268057209472,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,11,400,boat,31.629080687830683,2,2,1,NA,4.0333325,area_season,4,NA,2.25,0.4642781733239244,7.841922451925469,estimated_donor,partial,month
Quillayute fall salmon 2022,Standard,2022,11,402,bank,88.5715507543841,2,2,1,NA,4.440702993197279,type_season,147,NA,1.8571428571428572,2.6383485167862046,19.9453894777622,estimated_donor,partial,month
Quillayute fall salmon 2022,Standard,2022,11,402,boat,70.59383377425044,2,2,1,2,6.008335,month,2,2,1.5,4.254428157161665,11.749317202561183,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,11,404,bank,350.1630027807971,2,2,1,9,4.88889,month,9,9,2.111111111111111,3.4136358793337935,71.62423429056435,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,11,404,boat,753.4847949735449,2,2,1,23,6.299999565217392,month,23,23,2.4347826086956523,1.8645353091843708,119.60076936093324,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,11,406,bank,1901.4467032641887,2,2,1,24,4.007637916666667,month,24,24,2,2.8114630821057025,474.455712517489,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,11,406,boat,2337.5315806878307,2,2,1,32,6.4921884375,month,32,32,2.96875,2.236143560204905,360.0529471981813,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,12,398,bank,888.6489315304036,2,2,1,56,4.03958375,month,56,56,1.7321428571428572,2.2598727468764195,219.9852723762451,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,12,398,boat,760.3485596707818,2,2,1,43,6.4310079069767445,month,43,43,2.2325581395348837,1.628859326149318,118.2316319104366,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,12,400,bank,770.976356659887,2,2,1,11,4.89394,month,11,11,1.8181818181818181,2.578342390339188,157.53694500951931,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,12,400,boat,24.9038683127572,2,2,1,4,4.0333325,month,4,4,2.25,0.4642781733239244,6.1745140805418846,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,12,402,bank,5.410404952750138,2,2,1,NA,4.440702993197279,type_season,147,NA,1.8571428571428572,2.6383485167862046,1.2183667678379633,estimated_donor,partial,month
Quillayute fall salmon 2022,Standard,2022,12,402,boat,0,2,2,1,NA,6.008335,area_season,2,NA,1.5,4.254428157161665,0,zero_effort,partial,month
Quillayute fall salmon 2022,Standard,2022,12,404,bank,149.32874525364008,2,2,1,1,2,month,1,1,3,3.2516544821600557,74.66437262682004,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,12,404,boat,59.522962962962964,2,2,1,3,5.83333,month,3,3,2,0.7466592261534042,10.203942338760701,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,12,406,bank,135.25998019928954,2,2,1,1,1.33333,month,1,1,1,2.8037572495582896,101.44523876256407,estimated,partial,month
Quillayute fall salmon 2022,Standard,2022,12,406,boat,29.777407407407406,2,2,1,NA,6.467677575757576,area_season,33,NA,3,2.20542587179754,4.604033991895383,estimated_donor,partial,month
