fishery_name,study_design,year,month,catch_area_code,angler_final,catch_group,species_scope,is_total,est_cg,harvest_est,harvest_var,n_strata,harvest_se,harvest_cv,harvest_l95,harvest_u95,life_stage_levels,fin_mark_levels,fate_levels,total_effort_hrs,harvest_per_hr,pe_period
Snohomish fall salmon 2024,Standard,2024,10,850,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,660.259,2727.8232935999995,18,52.22856779196611,0.07910315162983936,557.8910071277464,762.6269928722536,Adult|Jack|NA,AD|NA|UM|UNK,Kept,13787.280259353742,0.047888995333365963,week
Snohomish fall salmon 2024,Standard,2024,10,850,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,18,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,13787.280259353742,0,week
Snohomish fall salmon 2024,Standard,2024,10,850,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,660.259,2727.8232935999995,18,52.22856779196611,0.07910315162983936,557.8910071277464,762.6269928722536,Adult|Jack|NA,AD|NA|UM|UNK,Kept,13787.280259353742,0.047888995333365963,week
Snohomish fall salmon 2024,Standard,2024,11,844,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3267.3354930429864,0,week
Snohomish fall salmon 2024,Standard,2024,11,844,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,197.925,23504.583375,8,153.3120457596206,0.7745966692414833,-102.56660968885632,498.41660968885634,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3267.3354930429864,0.060576883035560386,week
Snohomish fall salmon 2024,Standard,2024,11,844,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,197.925,23504.583375,8,153.3120457596206,0.7745966692414833,-102.56660968885632,498.41660968885634,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3267.3354930429864,0.060576883035560386,week
Snohomish fall salmon 2024,Standard,2024,11,844,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,8,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,3267.3354930429864,0,week
Snohomish fall salmon 2024,Standard,2024,11,844,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2564.9151828231293,0,week
Snohomish fall salmon 2024,Standard,2024,11,844,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,353.60699999999997,8220.668921,6,90.66790458039713,0.256408681333789,175.89790702242158,531.3160929775784,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2564.9151828231293,0.13786303826654991,week
Snohomish fall salmon 2024,Standard,2024,11,844,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,257.05600000000004,6466.580717000001,6,80.415052801077,0.31283087265450715,99.44249650988914,414.66950349011097,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2564.9151828231293,0.10022007812245308,week
Snohomish fall salmon 2024,Standard,2024,11,844,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,96.553,1524.8887599999996,6,39.04982407130664,0.4044392620768556,20.015344820238994,173.090655179761,Adult|Jack|NA,AD|NA|UM|UNK,Kept,2564.9151828231293,0.03764373989697657,week
Snohomish fall salmon 2024,Standard,2024,11,850,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,309.64848020223474,0,week
Snohomish fall salmon 2024,Standard,2024,11,850,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,309.64848020223474,0,week
Snohomish fall salmon 2024,Standard,2024,11,850,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,309.64848020223474,0,week
Snohomish fall salmon 2024,Standard,2024,11,850,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,309.64848020223474,0,week
Snohomish fall salmon 2024,Standard,2024,11,850,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,255.97001417233562,0,week
Snohomish fall salmon 2024,Standard,2024,11,850,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0.938,0,4,0,0,0.938,0.938,Adult|Jack|NA,AD|NA|UM|UNK,Kept,255.97001417233562,0.0036644917297558046,week
Snohomish fall salmon 2024,Standard,2024,11,850,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,255.97001417233562,0,week
Snohomish fall salmon 2024,Standard,2024,11,850,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0.938,0,4,0,0,0.938,0.938,Adult|Jack|NA,AD|NA|UM|UNK,Kept,255.97001417233562,0.0036644917297558046,week
Snohomish fall salmon 2024,Standard,2024,11,852,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1558.3228763935344,0,week
Snohomish fall salmon 2024,Standard,2024,11,852,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,32.7755,44.19207075,6,6.647711692755636,0.20282563783178398,19.745985082198956,45.805014917801046,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1558.3228763935344,0.021032547552567,week
Snohomish fall salmon 2024,Standard,2024,11,852,bank,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,6,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1558.3228763935344,0,week
Snohomish fall salmon 2024,Standard,2024,11,852,bank,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,32.7755,44.19207075,6,6.647711692755636,0.20282563783178398,19.745985082198956,45.805014917801046,Adult|Jack|NA,AD|NA|UM|UNK,Kept,1558.3228763935344,0.021032547552567,week
Snohomish fall salmon 2024,Standard,2024,11,852,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,980.7507950680273,0,week
Snohomish fall salmon 2024,Standard,2024,11,852,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,93.592,2610.120816,4,51.08934151073001,0.5458729539995941,-6.543109361030815,193.7271093610308,Adult|Jack|NA,AD|NA|UM|UNK,Kept,980.7507950680273,0.09542893105022487,week
Snohomish fall salmon 2024,Standard,2024,11,852,boat,Chum,Chum,FALSE,Chum_Adult|Jack|NA_AD|NA|UM|UNK_Kept,0,0,4,0,NA,0,0,Adult|Jack|NA,AD|NA|UM|UNK,Kept,980.7507950680273,0,week
Snohomish fall salmon 2024,Standard,2024,11,852,boat,Coho,Coho,FALSE,Coho_Adult|Jack|NA_AD|NA|UM|UNK_Kept,93.592,2610.120816,4,51.08934151073001,0.5458729539995941,-6.543109361030815,193.7271093610308,Adult|Jack|NA,AD|NA|UM|UNK,Kept,980.7507950680273,0.09542893105022487,week
Snohomish fall salmon 2025,Standard,2025,8,850,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,6,0,NA,0,0,Adult,AD|UM,Kept,22438.206926346258,0,week
Snohomish fall salmon 2025,Standard,2025,8,850,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,966.668,103952.3515635,6,322.41642570362325,0.33353377343992274,334.7318056208984,1598.6041943791015,Adult,AD|UM,Kept,22438.206926346258,0.04308133903805691,week
Snohomish fall salmon 2025,Standard,2025,8,850,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,6,0,NA,0,0,Adult,AD|UM,Kept,22438.206926346258,0,week
Snohomish fall salmon 2025,Standard,2025,8,850,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,0,0,6,0,NA,0,0,Adult,AD|UM,Kept,22438.206926346258,0,week
Snohomish fall salmon 2025,Standard,2025,8,850,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,966.668,103952.3515635,6,322.41642570362325,0.33353377343992274,334.7318056208984,1598.6041943791015,Adult,AD|UM,Kept,22438.206926346258,0.04308133903805691,week
Snohomish fall salmon 2025,Standard,2025,8,850,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,6,0,NA,0,0,Adult,AD|UM,Kept,16178.901818181816,0,week
Snohomish fall salmon 2025,Standard,2025,8,850,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,2672.1110000000003,776401.5549219998,6,881.1365132157445,0.3297529605677849,945.0834340971412,4399.138565902859,Adult,AD|UM,Kept,16178.901818181816,0.16516022101061814,week
Snohomish fall salmon 2025,Standard,2025,8,850,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,6,0,NA,0,0,Adult,AD|UM,Kept,16178.901818181816,0,week
Snohomish fall salmon 2025,Standard,2025,8,850,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,0,0,6,0,NA,0,0,Adult,AD|UM,Kept,16178.901818181816,0,week
Snohomish fall salmon 2025,Standard,2025,8,850,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,2672.1110000000003,776401.5549219998,6,881.1365132157445,0.3297529605677849,945.0834340971412,4399.138565902859,Adult,AD|UM,Kept,16178.901818181816,0.16516022101061814,week
Snohomish fall salmon 2025,Standard,2025,9,850,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,28.045,786.5220250000001,10,28.045,1,-26.9232,83.01320000000001,Adult,AD|UM,Kept,47899.8933187129,5.854919094160852e-4,week
Snohomish fall salmon 2025,Standard,2025,9,850,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,9128.702,332804.3841575,10,576.8920038945764,0.06319540323417025,7997.99367236663,10259.41032763337,Adult,AD|UM,Kept,47899.8933187129,0.19057875430452614,week
Snohomish fall salmon 2025,Standard,2025,9,850,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,10,0,NA,0,0,Adult,AD|UM,Kept,47899.8933187129,0,week
Snohomish fall salmon 2025,Standard,2025,9,850,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,21.63,280.71413999999993,10,16.754525955693282,0.7745966692414833,-11.208870873158833,54.468870873158835,Adult,AD|UM,Kept,47899.8933187129,4.515667677186637e-4,week
Snohomish fall salmon 2025,Standard,2025,9,850,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,9079.027,338516.05464249995,10,581.8213253589971,0.06408410563808183,7938.6572022963655,10219.396797703634,Adult,AD|UM,Kept,47899.8933187129,0.1895416956273914,week
Snohomish fall salmon 2025,Standard,2025,9,850,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,10,0,NA,0,0,Adult,AD|UM,Kept,29319.003737373736,0,week
Snohomish fall salmon 2025,Standard,2025,9,850,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,10075.981,265008.0750264999,10,514.7893501486797,0.0510907424446989,9066.993873708587,11084.968126291413,Adult,AD|UM,Kept,29319.003737373736,0.3436672367948121,week
Snohomish fall salmon 2025,Standard,2025,9,850,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,10,0,NA,0,0,Adult,AD|UM,Kept,29319.003737373736,0,week
Snohomish fall salmon 2025,Standard,2025,9,850,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,70.4075,758.43427375,10,27.539685433025557,0.3911470430426525,16.429716551269905,124.38528344873009,Adult,AD|UM,Kept,29319.003737373736,0.0024014288012880066,week
Snohomish fall salmon 2025,Standard,2025,9,850,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,10005.575,250668.16481749996,10,500.66771896887855,0.0500388752239505,9024.266270821,10986.883729179002,Adult,AD|UM,Kept,29319.003737373736,0.3412658591548805,week
Snohomish fall salmon 2025,Standard,2025,10,844,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,527.7652168369515,0,week
Snohomish fall salmon 2025,Standard,2025,10,844,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,45.975,520.2048149999999,2,22.807998925815475,0.49609568082252253,1.2713221054016728,90.67867789459834,Adult,AD|UM,Kept,527.7652168369515,0.08711259956755275,week
Snohomish fall salmon 2025,Standard,2025,10,844,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,527.7652168369515,0,week
Snohomish fall salmon 2025,Standard,2025,10,844,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,45.975,520.2048149999999,2,22.807998925815475,0.49609568082252253,1.2713221054016728,90.67867789459834,Adult,AD|UM,Kept,527.7652168369515,0.08711259956755275,week
Snohomish fall salmon 2025,Standard,2025,10,844,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,527.7652168369515,0,week
Snohomish fall salmon 2025,Standard,2025,10,844,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,76.87136363636363,0,week
Snohomish fall salmon 2025,Standard,2025,10,844,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,41.17,80.82010000000001,2,8.99,0.21836288559630798,23.5496,58.790400000000005,Adult,AD|UM,Kept,76.87136363636363,0.5355700491375794,week
Snohomish fall salmon 2025,Standard,2025,10,844,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,76.87136363636363,0,week
Snohomish fall salmon 2025,Standard,2025,10,844,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,41.17,80.82010000000001,2,8.99,0.21836288559630798,23.5496,58.790400000000005,Adult,AD|UM,Kept,76.87136363636363,0.5355700491375794,week
Snohomish fall salmon 2025,Standard,2025,10,844,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,76.87136363636363,0,week
Snohomish fall salmon 2025,Standard,2025,10,850,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,week
Snohomish fall salmon 2025,Standard,2025,10,850,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,week
Snohomish fall salmon 2025,Standard,2025,10,850,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,week
Snohomish fall salmon 2025,Standard,2025,10,850,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,week
Snohomish fall salmon 2025,Standard,2025,10,850,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,892.0037612280732,0,week
Snohomish fall salmon 2025,Standard,2025,10,850,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,1590.4368518518518,0,week
Snohomish fall salmon 2025,Standard,2025,10,850,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,237.5246666666667,2983.115887777778,2,54.61790812341478,0.22994625732940624,130.47356674477373,344.57576658855965,Adult,AD|UM,Kept,1590.4368518518518,0.1493455501801916,week
Snohomish fall salmon 2025,Standard,2025,10,850,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,1590.4368518518518,0,week
Snohomish fall salmon 2025,Standard,2025,10,850,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,237.5246666666667,2983.115887777778,2,54.61790812341478,0.22994625732940624,130.47356674477373,344.57576658855965,Adult,AD|UM,Kept,1590.4368518518518,0.1493455501801916,week
Snohomish fall salmon 2025,Standard,2025,10,850,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,2,0,NA,0,0,Adult,AD|UM,Kept,1590.4368518518518,0,week
Snohomish fall salmon 2025,Standard,2025,11,844,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,7,0,NA,0,0,Adult,AD|UM,Kept,3302.159692495088,0,week
Snohomish fall salmon 2025,Standard,2025,11,844,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,35.696333333333335,247.60422877777776,7,15.735444981880168,0.4408140420177656,4.854861168848206,66.53780549781847,Adult,AD|UM,Kept,3302.159692495088,0.010809996080583686,week
Snohomish fall salmon 2025,Standard,2025,11,844,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,7,0,NA,0,0,Adult,AD|UM,Kept,3302.159692495088,0,week
Snohomish fall salmon 2025,Standard,2025,11,844,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,35.696333333333335,247.60422877777776,7,15.735444981880168,0.4408140420177656,4.854861168848206,66.53780549781847,Adult,AD|UM,Kept,3302.159692495088,0.010809996080583686,week
Snohomish fall salmon 2025,Standard,2025,11,844,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,7,0,NA,0,0,Adult,AD|UM,Kept,3302.159692495088,0,week
Snohomish fall salmon 2025,Standard,2025,11,844,boat,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,5,0,NA,0,0,Adult,AD|UM,Kept,1382.4473569023567,0,week
Snohomish fall salmon 2025,Standard,2025,11,844,boat,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,19.468,11.100204000000002,5,3.3316968649623577,0.17113708983780346,12.937874144673778,25.998125855326222,Adult,AD|UM,Kept,1382.4473569023567,0.01408227221297009,week
Snohomish fall salmon 2025,Standard,2025,11,844,boat,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,5,0,NA,0,0,Adult,AD|UM,Kept,1382.4473569023567,0,week
Snohomish fall salmon 2025,Standard,2025,11,844,boat,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,19.468,11.100204000000002,5,3.3316968649623577,0.17113708983780346,12.937874144673778,25.998125855326222,Adult,AD|UM,Kept,1382.4473569023567,0.01408227221297009,week
Snohomish fall salmon 2025,Standard,2025,11,844,boat,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,5,0,NA,0,0,Adult,AD|UM,Kept,1382.4473569023567,0,week
Snohomish fall salmon 2025,Standard,2025,11,850,bank,Chinook,Chinook,FALSE,Chinook_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,82.37209940207305,0,week
Snohomish fall salmon 2025,Standard,2025,11,850,bank,TotalSalmon,Chinook+Chum+Coho+Pink,TRUE,Chinook|Chum|Coho|Pink_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,82.37209940207305,0,week
Snohomish fall salmon 2025,Standard,2025,11,850,bank,Chum,Chum,FALSE,Chum_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,82.37209940207305,0,week
Snohomish fall salmon 2025,Standard,2025,11,850,bank,Coho,Coho,FALSE,Coho_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,82.37209940207305,0,week
Snohomish fall salmon 2025,Standard,2025,11,850,bank,Pink,Pink,FALSE,Pink_Adult_AD|UM_Kept,0,0,1,0,NA,0,0,Adult,AD|UM,Kept,82.37209940207305,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM,Kept,1042.459936489306,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM,Kept,1042.459936489306,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM,Kept,1042.459936489306,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM,Kept,1042.459936489306,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,314.51611111111106,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,314.51611111111106,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,314.51611111111106,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,872,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,1,0,NA,0,0,Adult|Jack,AD|UM,Kept,314.51611111111106,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack,AD|UM,Kept,2022.0648445813772,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack,AD|UM,Kept,2022.0648445813772,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack,AD|UM,Kept,2022.0648445813772,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,874,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack,AD|UM,Kept,2022.0648445813772,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,20,0,NA,0,0,Adult|Jack,AD|UM,Kept,10549.464914058424,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,435.912,4142.293279999999,20,64.36065008994237,0.14764597003510427,309.76512582371294,562.058874176287,Adult|Jack,AD|UM,Kept,10549.464914058424,0.041320768735776836,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,20,0,NA,0,0,Adult|Jack,AD|UM,Kept,10549.464914058424,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,435.912,4142.293279999999,20,64.36065008994237,0.14764597003510427,309.76512582371294,562.058874176287,Adult|Jack,AD|UM,Kept,10549.464914058424,0.041320768735776836,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,boat,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM,Kept,2906.4636111111113,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,boat,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM,Kept,2906.4636111111113,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,boat,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM,Kept,2906.4636111111113,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,9,876,boat,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,5,0,NA,0,0,Adult|Jack,AD|UM,Kept,2906.4636111111113,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,bank,Chinook,Chinook,FALSE,Chinook_Adult|Jack_AD|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack,AD|UM,Kept,580.814273724135,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,bank,TotalSalmon,Chinook+Chum+Coho,TRUE,Chinook|Chum|Coho_Adult|Jack_AD|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack,AD|UM,Kept,580.814273724135,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,bank,Chum,Chum,FALSE,Chum_Adult|Jack_AD|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack,AD|UM,Kept,580.814273724135,0,week
Stillaguamish salmon and gamefish 2022-23,Standard,2022,11,872,bank,Coho,Coho,FALSE,Coho_Adult|Jack_AD|UM_Kept,0,0,4,0,NA,0,0,Adult|Jack,AD|UM,Kept,580.814273724135,0,week
